measurementID,version,lang,startTime,uuid,newcontainer,vmuptime,platform,containerID,functionName,functionMemory,functionRegion,vmID,linuxVersion,totalMemory,freeMemory,pageFaults,cpuType,cpuModel,cpuUsr,cpuNice,cpuKrn,cpuIdle,cpuIowait,cpuIrq,cpuSoftIrq,vmcpusteal,contextSwitches,frameworkRuntime,runtime,endTime,network_rx_bytes.vinternal_1,network_rx_bytes.lo,network_rx_bytes.telemetry1_sb,network_rx_bytes.vtarget_1
25,0.5,python,1639134888613,98a21347-ec2f-4e92-a912-1b1e0b5f2b0d,0,1639131694,AWS Lambda,2021/12/10/[$LATEST]46abecb999cc4c2390f9a092b1a07788,root_lambda,1769,us-east-1,,Linux 169.254.80.37 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2321048,983510,Intel(R) Xeon(R) Processor @ 2.50GHz,63,11727,0,1177,624687,311,0,12,893,104351,108,108,1639134888721,157082127,236002,176,0
26,0.5,python,1639134889725,98a21347-ec2f-4e92-a912-1b1e0b5f2b0d,0,1639131694,AWS Lambda,2021/12/10/[$LATEST]46abecb999cc4c2390f9a092b1a07788,root_lambda,1769,us-east-1,,Linux 169.254.80.37 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2321152,989043,Intel(R) Xeon(R) Processor @ 2.50GHz,63,11800,0,1185,624846,311,0,12,894,104941,222,222,1639134889947,158775125,236002,176,0
27,0.5,python,1639134890948,98a21347-ec2f-4e92-a912-1b1e0b5f2b0d,0,1639131694,AWS Lambda,2021/12/10/[$LATEST]46abecb999cc4c2390f9a092b1a07788,root_lambda,1769,us-east-1,,Linux 169.254.80.37 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2321524,994594,Intel(R) Xeon(R) Processor @ 2.50GHz,63,11868,0,1194,624992,311,0,12,895,105574,98,98,1639134891046,158775455,236106,176,0
28,0.5,python,1639134892048,98a21347-ec2f-4e92-a912-1b1e0b5f2b0d,0,1639131694,AWS Lambda,2021/12/10/[$LATEST]46abecb999cc4c2390f9a092b1a07788,root_lambda,1769,us-east-1,,Linux 169.254.80.37 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2321040,1000131,Intel(R) Xeon(R) Processor @ 2.50GHz,63,11869,0,1203,625200,311,0,13,895,106510,106,106,1639134892154,165055192,236106,176,0
29,0.5,python,1639134893155,98a21347-ec2f-4e92-a912-1b1e0b5f2b0d,0,1639131694,AWS Lambda,2021/12/10/[$LATEST]46abecb999cc4c2390f9a092b1a07788,root_lambda,1769,us-east-1,,Linux 169.254.80.37 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2320960,1005663,Intel(R) Xeon(R) Processor @ 2.50GHz,63,11893,0,1212,625407,311,0,13,896,107182,231,231,1639134893386,170822196,236106,176,0
30,0.5,python,1639134894387,98a21347-ec2f-4e92-a912-1b1e0b5f2b0d,0,1639131694,AWS Lambda,2021/12/10/[$LATEST]46abecb999cc4c2390f9a092b1a07788,root_lambda,1769,us-east-1,,Linux 169.254.80.37 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2320916,1011210,Intel(R) Xeon(R) Processor @ 2.50GHz,63,12001,0,1222,625538,311,0,13,897,107820,223,223,1639134894610,170822196,236106,176,0
31,0.5,python,1639134895611,98a21347-ec2f-4e92-a912-1b1e0b5f2b0d,0,1639131694,AWS Lambda,2021/12/10/[$LATEST]46abecb999cc4c2390f9a092b1a07788,root_lambda,1769,us-east-1,,Linux 169.254.80.37 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2321204,1016762,Intel(R) Xeon(R) Processor @ 2.50GHz,63,12011,0,1233,625739,311,0,13,897,108818,101,101,1639134895712,172807806,236106,176,0
32,0.5,python,1639134896713,98a21347-ec2f-4e92-a912-1b1e0b5f2b0d,0,1639131694,AWS Lambda,2021/12/10/[$LATEST]46abecb999cc4c2390f9a092b1a07788,root_lambda,1769,us-east-1,,Linux 169.254.80.37 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2320956,1022377,Intel(R) Xeon(R) Processor @ 2.50GHz,63,12025,0,1242,625955,311,0,14,897,109712,235,235,1639134896948,182808481,236106,176,0
33,0.5,python,1639134897949,98a21347-ec2f-4e92-a912-1b1e0b5f2b0d,0,1639131694,AWS Lambda,2021/12/10/[$LATEST]46abecb999cc4c2390f9a092b1a07788,root_lambda,1769,us-east-1,,Linux 169.254.80.37 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2321024,1027917,Intel(R) Xeon(R) Processor @ 2.50GHz,63,12133,0,1251,626088,311,0,14,899,110308,241,241,1639134898190,182808481,236106,176,0
34,0.5,python,1639134899191,98a21347-ec2f-4e92-a912-1b1e0b5f2b0d,0,1639131694,AWS Lambda,2021/12/10/[$LATEST]46abecb999cc4c2390f9a092b1a07788,root_lambda,1769,us-east-1,,Linux 169.254.80.37 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2321140,1033456,Intel(R) Xeon(R) Processor @ 2.50GHz,63,12153,0,1260,626279,311,0,14,899,111229,100,101,1639134899292,184824169,236106,176,0
35,0.5,python,1639134900293,98a21347-ec2f-4e92-a912-1b1e0b5f2b0d,0,1639131694,AWS Lambda,2021/12/10/[$LATEST]46abecb999cc4c2390f9a092b1a07788,root_lambda,1769,us-east-1,,Linux 169.254.80.37 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2321816,1038986,Intel(R) Xeon(R) Processor @ 2.50GHz,63,12191,0,1267,626471,311,0,14,900,111986,216,216,1639134900509,191916379,236106,176,0
0,0.5,python,1639134860126,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2450416,802349,Intel(R) Xeon(R) Processor @ 2.50GHz,63,10749,0,773,311102,325,0,16,154,77469,160,160,1639134860286,96870490,232980,180,0
1,0.5,python,1639134861287,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2448360,808194,Intel(R) Xeon(R) Processor @ 2.50GHz,63,10749,0,780,311310,325,0,17,155,78188,78,78,1639134861365,96872881,232980,180,0
2,0.5,python,1639134862367,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2444584,814321,Intel(R) Xeon(R) Processor @ 2.50GHz,63,10750,0,788,311517,325,0,17,155,78859,90,90,1639134862457,98645851,232980,180,0
3,0.5,python,1639134863458,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2349812,847132,Intel(R) Xeon(R) Processor @ 2.50GHz,63,10842,0,803,311646,325,0,17,155,79439,218,218,1639134863676,98705444,232980,180,0
4,0.5,python,1639134864677,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2348536,852703,Intel(R) Xeon(R) Processor @ 2.50GHz,63,10861,0,812,311846,325,0,17,158,80048,122,122,1639134864799,98911922,232980,180,0
5,0.5,python,1639134865801,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2346724,858479,Intel(R) Xeon(R) Processor @ 2.50GHz,63,10876,0,818,312042,325,0,18,159,80779,86,86,1639134865887,99655840,232980,180,0
6,0.5,python,1639134866888,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2346708,863886,Intel(R) Xeon(R) Processor @ 2.50GHz,63,10878,0,824,312259,325,0,18,166,81435,132,132,1639134867020,99765447,232980,180,0
7,0.5,python,1639134868021,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2332616,873155,Intel(R) Xeon(R) Processor @ 2.50GHz,63,10904,0,832,312442,325,0,18,166,82240,86,87,1639134868108,101355418,232980,180,0
8,0.5,python,1639134869109,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2328556,879336,Intel(R) Xeon(R) Processor @ 2.50GHz,63,10905,0,840,312648,325,0,18,166,82993,83,83,1639134869192,105453802,232980,180,0
9,0.5,python,1639134870193,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2326244,885255,Intel(R) Xeon(R) Processor @ 2.50GHz,63,10906,0,847,312854,325,0,18,167,83626,72,72,1639134870265,107476000,232980,180,0
10,0.5,python,1639134871266,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2322548,891945,Intel(R) Xeon(R) Processor @ 2.50GHz,63,10926,0,854,313056,325,0,18,167,84227,187,187,1639134871453,112642358,232980,180,0
11,0.5,python,1639134872454,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2322516,897404,Intel(R) Xeon(R) Processor @ 2.50GHz,63,11036,0,861,313181,325,0,18,167,84822,200,200,1639134872654,112642358,232980,180,0
12,0.5,python,1639134873655,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2321260,902817,Intel(R) Xeon(R) Processor @ 2.50GHz,63,11047,0,868,313379,325,0,18,167,85504,82,82,1639134873737,113624538,232980,180,0
13,0.5,python,1639134874739,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2321852,908264,Intel(R) Xeon(R) Processor @ 2.50GHz,63,11048,0,874,313586,325,0,18,167,86358,97,97,1639134874836,120897813,232980,180,0
14,0.5,python,1639134875837,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2322076,913745,Intel(R) Xeon(R) Processor @ 2.50GHz,63,11128,0,880,313734,325,0,18,173,86968,200,200,1639134876037,124002582,233084,180,0
15,0.5,python,1639134877038,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2321040,919192,Intel(R) Xeon(R) Processor @ 2.50GHz,63,11187,0,887,313891,325,0,18,173,87561,85,85,1639134877123,124002846,233084,180,0
16,0.5,python,1639134878124,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2320728,924583,Intel(R) Xeon(R) Processor @ 2.50GHz,63,11189,0,895,314098,325,0,18,173,88643,82,83,1639134878207,132280664,233084,180,0
17,0.5,python,1639134879208,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2321924,930027,Intel(R) Xeon(R) Processor @ 2.50GHz,63,11259,0,902,314255,325,0,18,173,89254,205,205,1639134879413,135357602,233084,180,0
18,0.5,python,1639134880414,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2321844,935479,Intel(R) Xeon(R) Processor @ 2.50GHz,63,11332,0,910,314395,325,0,18,174,89898,82,83,1639134880497,135357866,233084,180,0
19,0.5,python,1639134881498,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2321192,940915,Intel(R) Xeon(R) Processor @ 2.50GHz,63,11332,0,918,314601,325,0,18,174,90839,74,74,1639134881572,139748884,233084,180,0
20,0.5,python,1639134882574,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2321812,946312,Intel(R) Xeon(R) Processor @ 2.50GHz,63,11334,0,925,314809,325,0,18,174,91562,82,82,1639134882656,141589732,233084,180,0
21,0.5,python,1639134883657,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2321672,951779,Intel(R) Xeon(R) Processor @ 2.50GHz,63,11357,0,931,315011,325,0,18,174,92230,197,197,1639134883854,146849156,233084,180,0
22,0.5,python,1639134884855,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2321736,957177,Intel(R) Xeon(R) Processor @ 2.50GHz,63,11461,0,939,315133,325,0,18,174,92829,178,178,1639134885033,146849156,233084,180,0
23,0.5,python,1639134886034,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2321484,962610,Intel(R) Xeon(R) Processor @ 2.50GHz,63,11476,0,945,315332,325,0,18,174,93462,86,86,1639134886120,151008902,233084,180,0
24,0.5,python,1639134887122,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2321564,968044,Intel(R) Xeon(R) Processor @ 2.50GHz,63,11477,0,951,315541,325,0,18,174,94116,86,86,1639134887208,153292072,233084,180,0
25,0.5,python,1639134888209,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2320388,973490,Intel(R) Xeon(R) Processor @ 2.50GHz,63,11478,0,958,315749,325,0,18,174,94875,84,84,1639134888293,155039573,233084,180,0
26,0.5,python,1639134889295,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2321464,978926,Intel(R) Xeon(R) Processor @ 2.50GHz,63,11528,0,965,315923,325,0,18,174,95453,176,177,1639134889472,158337917,233084,180,0
27,0.5,python,1639134890472,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2321756,984389,Intel(R) Xeon(R) Processor @ 2.50GHz,63,11617,0,972,316044,325,0,18,174,96094,73,73,1639134890545,158338115,233188,180,0
28,0.5,python,1639134891546,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2321848,989805,Intel(R) Xeon(R) Processor @ 2.50GHz,63,11618,0,979,316252,325,0,18,174,96748,90,91,1639134891637,162458927,233188,180,0
29,0.5,python,1639134892638,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2320476,995279,Intel(R) Xeon(R) Processor @ 2.50GHz,63,11618,0,987,316460,325,0,18,174,97308,79,79,1639134892717,164514225,233188,180,0
30,0.5,python,1639134893718,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2320888,1000701,Intel(R) Xeon(R) Processor @ 2.50GHz,63,11618,0,993,316666,325,0,18,174,97928,74,74,1639134893792,169089320,233188,180,0
31,0.5,python,1639134894794,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2321540,1006147,Intel(R) Xeon(R) Processor @ 2.50GHz,63,11675,0,1001,316837,325,0,18,174,98554,200,200,1639134894994,169541064,233188,180,0
32,0.5,python,1639134895995,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2321824,1011569,Intel(R) Xeon(R) Processor @ 2.50GHz,63,11753,0,1008,316972,325,0,18,175,99143,88,88,1639134896083,169541262,233188,180,0
33,0.5,python,1639134897084,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2320516,1017020,Intel(R) Xeon(R) Processor @ 2.50GHz,63,11754,0,1015,317180,325,0,19,175,99733,88,88,1639134897172,171617182,233188,180,0
34,0.5,python,1639134898174,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2321420,1022431,Intel(R) Xeon(R) Processor @ 2.50GHz,63,11788,0,1023,317373,325,0,19,175,100353,198,198,1639134898372,177376680,233188,180,0
35,0.5,python,1639134899374,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2321136,1027884,Intel(R) Xeon(R) Processor @ 2.50GHz,63,11851,0,1030,317523,325,0,19,175,101003,78,78,1639134899452,177378184,233188,180,0
36,0.5,python,1639134900454,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2320708,1033322,Intel(R) Xeon(R) Processor @ 2.50GHz,63,11851,0,1037,317730,325,0,19,175,101637,78,78,1639134900532,177399650,233188,180,0
37,0.5,python,1639134901534,ca78677b-0feb-420c-b5b5-b9509f6bd1b7,0,1639133244,AWS Lambda,2021/12/10/[$LATEST]354240ccc1c24ca2aba6c69c390da1f9,root_lambda,1769,us-east-1,,Linux 169.254.2.177 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2318532,1039592,Intel(R) Xeon(R) Processor @ 2.50GHz,63,11883,0,1044,317917,325,0,19,175,102340,148,148,1639134901682,179532051,233188,180,0
