measurementID,version,lang,startTime,uuid,newcontainer,vmuptime,platform,containerID,functionName,functionMemory,functionRegion,vmID,linuxVersion,totalMemory,freeMemory,pageFaults,cpuType,cpuModel,cpuUsr,cpuNice,cpuKrn,cpuIdle,cpuIowait,cpuIrq,cpuSoftIrq,vmcpusteal,contextSwitches,frameworkRuntime,runtime,endTime,network_rx_bytes.telemetry1_sb,network_rx_bytes.lo,network_rx_bytes.vinternal_1,network_rx_bytes.vtarget_1
1,0.5,python,1639134019758,bdad0ce2-bd94-4cf7-a38c-16688c052533,0,1639132997,AWS Lambda,2021/12/10/[$LATEST]a5af6436719d415d8c9e82344d6667bd,root_lambda,1769,us-east-1,,Linux 169.254.2.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542704,489840,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6984,0,459,196455,380,0,1,20,52128,160,160,1639134019918,180,128729,14730,0
2,0.5,python,1639134020919,bdad0ce2-bd94-4cf7-a38c-16688c052533,0,1639132997,AWS Lambda,2021/12/10/[$LATEST]a5af6436719d415d8c9e82344d6667bd,root_lambda,1769,us-east-1,,Linux 169.254.2.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542704,494046,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7087,0,465,196577,380,0,1,20,52368,159,160,1639134021079,180,128729,14730,0
3,0.5,python,1639134022080,bdad0ce2-bd94-4cf7-a38c-16688c052533,0,1639132997,AWS Lambda,2021/12/10/[$LATEST]a5af6436719d415d8c9e82344d6667bd,root_lambda,1769,us-east-1,,Linux 169.254.2.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542804,498240,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7188,0,471,196698,380,0,1,20,52605,156,156,1639134022236,180,128729,14730,0
4,0.5,python,1639134023237,bdad0ce2-bd94-4cf7-a38c-16688c052533,0,1639132997,AWS Lambda,2021/12/10/[$LATEST]a5af6436719d415d8c9e82344d6667bd,root_lambda,1769,us-east-1,,Linux 169.254.2.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2541976,502449,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7293,0,477,196822,380,0,1,21,52831,164,164,1639134023401,180,128729,14730,0
5,0.5,python,1639134024402,bdad0ce2-bd94-4cf7-a38c-16688c052533,0,1639132997,AWS Lambda,2021/12/10/[$LATEST]a5af6436719d415d8c9e82344d6667bd,root_lambda,1769,us-east-1,,Linux 169.254.2.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542804,506661,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7394,0,483,196943,380,0,1,21,53092,154,154,1639134024556,180,128729,14730,0
6,0.5,python,1639134025557,bdad0ce2-bd94-4cf7-a38c-16688c052533,0,1639132997,AWS Lambda,2021/12/10/[$LATEST]a5af6436719d415d8c9e82344d6667bd,root_lambda,1769,us-east-1,,Linux 169.254.2.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542452,510870,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7495,0,488,197065,380,0,1,22,53313,142,143,1639134025700,180,128729,14730,0
7,0.5,python,1639134026701,bdad0ce2-bd94-4cf7-a38c-16688c052533,0,1639132997,AWS Lambda,2021/12/10/[$LATEST]a5af6436719d415d8c9e82344d6667bd,root_lambda,1769,us-east-1,,Linux 169.254.2.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542576,515059,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7599,0,493,197183,380,0,1,22,53616,139,139,1639134026840,180,128729,14730,0
8,0.5,python,1639134027842,bdad0ce2-bd94-4cf7-a38c-16688c052533,0,1639132997,AWS Lambda,2021/12/10/[$LATEST]a5af6436719d415d8c9e82344d6667bd,root_lambda,1769,us-east-1,,Linux 169.254.2.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542532,519257,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7705,0,499,197302,380,0,1,23,53961,156,156,1639134027998,180,128729,14730,0
9,0.5,python,1639134029000,bdad0ce2-bd94-4cf7-a38c-16688c052533,0,1639132997,AWS Lambda,2021/12/10/[$LATEST]a5af6436719d415d8c9e82344d6667bd,root_lambda,1769,us-east-1,,Linux 169.254.2.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542348,523458,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7808,0,506,197414,380,0,1,32,54237,155,155,1639134029155,180,128729,14730,0
10,0.5,python,1639134030156,bdad0ce2-bd94-4cf7-a38c-16688c052533,0,1639132997,AWS Lambda,2021/12/10/[$LATEST]a5af6436719d415d8c9e82344d6667bd,root_lambda,1769,us-east-1,,Linux 169.254.2.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542552,527676,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7916,0,513,197533,380,0,1,34,54551,165,165,1639134030321,180,128729,14730,0
11,0.5,python,1639134031322,bdad0ce2-bd94-4cf7-a38c-16688c052533,0,1639132997,AWS Lambda,2021/12/10/[$LATEST]a5af6436719d415d8c9e82344d6667bd,root_lambda,1769,us-east-1,,Linux 169.254.2.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542680,531875,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8022,0,519,197650,380,0,1,35,54846,158,159,1639134031481,180,128729,14730,0
12,0.5,python,1639134032482,bdad0ce2-bd94-4cf7-a38c-16688c052533,0,1639132997,AWS Lambda,2021/12/10/[$LATEST]a5af6436719d415d8c9e82344d6667bd,root_lambda,1769,us-east-1,,Linux 169.254.2.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542652,536089,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8129,0,524,197766,380,0,1,36,55127,152,152,1639134032634,180,128729,14730,0
13,0.5,python,1639134033635,bdad0ce2-bd94-4cf7-a38c-16688c052533,0,1639132997,AWS Lambda,2021/12/10/[$LATEST]a5af6436719d415d8c9e82344d6667bd,root_lambda,1769,us-east-1,,Linux 169.254.2.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542656,540288,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8236,0,530,197886,380,0,1,36,55444,164,164,1639134033799,180,128729,14730,0
14,0.5,python,1639134034801,bdad0ce2-bd94-4cf7-a38c-16688c052533,0,1639132997,AWS Lambda,2021/12/10/[$LATEST]a5af6436719d415d8c9e82344d6667bd,root_lambda,1769,us-east-1,,Linux 169.254.2.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542720,544479,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8343,0,535,198002,380,0,1,37,55743,155,155,1639134034956,180,128833,14730,0
15,0.5,python,1639134035957,bdad0ce2-bd94-4cf7-a38c-16688c052533,0,1639132997,AWS Lambda,2021/12/10/[$LATEST]a5af6436719d415d8c9e82344d6667bd,root_lambda,1769,us-east-1,,Linux 169.254.2.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542656,548689,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8451,0,542,198121,380,0,1,39,56048,159,159,1639134036116,180,128833,14730,0
16,0.5,python,1639134037117,bdad0ce2-bd94-4cf7-a38c-16688c052533,0,1639132997,AWS Lambda,2021/12/10/[$LATEST]a5af6436719d415d8c9e82344d6667bd,root_lambda,1769,us-east-1,,Linux 169.254.2.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543096,552885,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8554,0,549,198243,380,0,1,40,56276,163,163,1639134037280,180,128833,14730,0
17,0.5,python,1639134038281,bdad0ce2-bd94-4cf7-a38c-16688c052533,0,1639132997,AWS Lambda,2021/12/10/[$LATEST]a5af6436719d415d8c9e82344d6667bd,root_lambda,1769,us-east-1,,Linux 169.254.2.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543048,557101,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8653,0,556,198363,380,0,1,47,56526,178,178,1639134038459,180,128833,14730,0
18,0.5,python,1639134039460,bdad0ce2-bd94-4cf7-a38c-16688c052533,0,1639132997,AWS Lambda,2021/12/10/[$LATEST]a5af6436719d415d8c9e82344d6667bd,root_lambda,1769,us-east-1,,Linux 169.254.2.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542556,561315,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8742,0,562,198473,380,0,1,85,56721,216,217,1639134039677,180,128833,14730,0
19,0.5,python,1639134040678,bdad0ce2-bd94-4cf7-a38c-16688c052533,0,1639132997,AWS Lambda,2021/12/10/[$LATEST]a5af6436719d415d8c9e82344d6667bd,root_lambda,1769,us-east-1,,Linux 169.254.2.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542532,565504,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8840,0,568,198591,380,0,1,99,56957,158,158,1639134040836,180,128833,14730,0
20,0.5,python,1639134041838,bdad0ce2-bd94-4cf7-a38c-16688c052533,0,1639132997,AWS Lambda,2021/12/10/[$LATEST]a5af6436719d415d8c9e82344d6667bd,root_lambda,1769,us-east-1,,Linux 169.254.2.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542532,569688,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8942,0,573,198715,380,0,1,105,57268,157,158,1639134041996,180,128833,14730,0
21,0.5,python,1639134042997,bdad0ce2-bd94-4cf7-a38c-16688c052533,0,1639132997,AWS Lambda,2021/12/10/[$LATEST]a5af6436719d415d8c9e82344d6667bd,root_lambda,1769,us-east-1,,Linux 169.254.2.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542580,573900,Intel(R) Xeon(R) Processor @ 2.50GHz,63,9045,0,579,198839,380,0,1,106,57488,162,162,1639134043159,180,128833,14730,0
22,0.5,python,1639134044160,bdad0ce2-bd94-4cf7-a38c-16688c052533,0,1639132997,AWS Lambda,2021/12/10/[$LATEST]a5af6436719d415d8c9e82344d6667bd,root_lambda,1769,us-east-1,,Linux 169.254.2.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542556,578132,Intel(R) Xeon(R) Processor @ 2.50GHz,63,9149,0,586,198963,380,0,1,110,57721,195,196,1639134044356,180,128833,14730,0
0,0.5,python,1639134018400,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2550252,483256,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6991,0,564,1052022,163,0,6,319,69892,234,234,1639134018634,266,129068,14632,0
1,0.5,python,1639134019636,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2541424,489671,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7097,0,571,1052142,163,0,6,330,70183,184,186,1639134019822,266,129068,14632,0
2,0.5,python,1639134020823,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2541196,493858,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7195,0,578,1052255,163,0,6,360,70402,254,254,1639134021077,266,129068,14632,0
3,0.5,python,1639134022079,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2541368,498066,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7296,0,583,1052371,163,0,6,386,70658,211,211,1639134022290,266,129068,14632,0
4,0.5,python,1639134023291,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2541168,502266,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7403,0,590,1052489,163,0,6,429,70934,342,342,1639134023633,266,129068,14632,0
5,0.5,python,1639134024638,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2540408,506658,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7503,0,596,1052609,164,0,8,453,71214,211,212,1639134024850,266,129068,14632,0
6,0.5,python,1639134025851,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2540664,510854,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7613,0,602,1052723,164,0,8,463,71498,189,189,1639134026040,266,129068,14632,0
7,0.5,python,1639134027042,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2539928,515066,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7716,0,607,1052840,164,0,8,472,71750,141,142,1639134027184,266,129068,14632,0
8,0.5,python,1639134028185,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2540380,519270,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7822,0,613,1052955,164,0,8,475,72066,138,139,1639134028324,266,129068,14632,0
9,0.5,python,1639134029325,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2540416,523465,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7927,0,619,1053070,164,0,8,487,72363,216,226,1639134029551,266,129068,14632,0
10,0.5,python,1639134030552,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2540608,527645,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8033,0,625,1053183,164,0,8,501,72631,154,154,1639134030706,266,129068,14632,0
11,0.5,python,1639134031708,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2540672,531847,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8139,0,632,1053299,164,0,8,504,72896,170,170,1639134031878,266,129068,14632,0
12,0.5,python,1639134032879,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2540360,536041,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8246,0,638,1053416,164,0,8,510,73158,139,139,1639134033018,266,129068,14632,0
13,0.5,python,1639134034019,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2540680,540233,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8352,0,645,1053533,164,0,8,512,73452,161,161,1639134034180,266,129172,14632,0
14,0.5,python,1639134035181,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2540652,544422,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8459,0,649,1053651,164,0,8,513,73756,162,162,1639134035343,266,129172,14632,0
15,0.5,python,1639134036345,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2540700,548625,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8565,0,656,1053766,164,0,8,513,74053,153,153,1639134036498,266,129172,14632,0
16,0.5,python,1639134037500,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2540652,552815,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8670,0,661,1053887,164,0,8,514,74359,148,148,1639134037648,266,129172,14632,0
17,0.5,python,1639134038650,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2540396,557014,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8777,0,667,1054004,164,0,8,515,74652,150,151,1639134038801,266,129172,14632,0
18,0.5,python,1639134039802,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2541048,561213,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8880,0,673,1054126,164,0,8,516,74899,181,181,1639134039983,266,129172,14632,0
19,0.5,python,1639134040985,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2539804,565402,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8983,0,678,1054251,164,0,8,517,75136,155,155,1639134041140,266,129172,14632,0
20,0.5,python,1639134042141,2ae0c423-8418-4afb-9aa5-68f7b5865ea6,0,1639128718,AWS Lambda,2021/12/10/[$LATEST]5f0809edee434b38a0dfd14ea5f59445,root_lambda,1769,us-east-1,,Linux 169.254.250.157 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2540756,569583,Intel(R) Xeon(R) Processor @ 2.50GHz,63,9085,0,684,1054370,164,0,8,521,75375,157,157,1639134042298,266,129172,14632,0
0,0.5,python,1639134018888,5bdffe84-9aa8-43a2-ae09-1c8e126e003c,0,1639129693,AWS Lambda,2021/12/10/[$LATEST]dc4b12113d964bb9967c14a3c9113697,root_lambda,1769,us-east-1,,Linux 169.254.84.185 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2553944,477837,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6929,0,546,857132,342,0,3,220,66588,200,201,1639134019089,266,127945,14620,0
1,0.5,python,1639134020091,5bdffe84-9aa8-43a2-ae09-1c8e126e003c,0,1639129693,AWS Lambda,2021/12/10/[$LATEST]dc4b12113d964bb9967c14a3c9113697,root_lambda,1769,us-east-1,,Linux 169.254.84.185 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542556,484960,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7027,0,552,857248,342,0,3,247,66816,200,201,1639134020292,266,127945,14620,0
2,0.5,python,1639134021293,5bdffe84-9aa8-43a2-ae09-1c8e126e003c,0,1639129693,AWS Lambda,2021/12/10/[$LATEST]dc4b12113d964bb9967c14a3c9113697,root_lambda,1769,us-east-1,,Linux 169.254.84.185 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2541800,489152,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7119,0,557,857366,342,0,3,281,67072,218,219,1639134021512,266,127945,14620,0
3,0.5,python,1639134022513,5bdffe84-9aa8-43a2-ae09-1c8e126e003c,0,1639129693,AWS Lambda,2021/12/10/[$LATEST]dc4b12113d964bb9967c14a3c9113697,root_lambda,1769,us-east-1,,Linux 169.254.84.185 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2541192,493367,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7216,0,564,857481,342,0,3,308,67318,225,225,1639134022738,266,127945,14620,0
4,0.5,python,1639134023739,5bdffe84-9aa8-43a2-ae09-1c8e126e003c,0,1639129693,AWS Lambda,2021/12/10/[$LATEST]dc4b12113d964bb9967c14a3c9113697,root_lambda,1769,us-east-1,,Linux 169.254.84.185 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2541820,497562,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7318,0,571,857600,342,0,4,322,67530,169,170,1639134023909,266,127945,14620,0
5,0.5,python,1639134024910,5bdffe84-9aa8-43a2-ae09-1c8e126e003c,0,1639129693,AWS Lambda,2021/12/10/[$LATEST]dc4b12113d964bb9967c14a3c9113697,root_lambda,1769,us-east-1,,Linux 169.254.84.185 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2541844,501751,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7420,0,578,857716,342,0,4,333,67824,175,175,1639134025085,266,127945,14620,0
6,0.5,python,1639134026087,5bdffe84-9aa8-43a2-ae09-1c8e126e003c,0,1639129693,AWS Lambda,2021/12/10/[$LATEST]dc4b12113d964bb9967c14a3c9113697,root_lambda,1769,us-east-1,,Linux 169.254.84.185 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2541944,505953,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7526,0,584,857836,342,0,4,341,68118,157,157,1639134026244,266,127945,14620,0
