measurementID,version,lang,startTime,uuid,newcontainer,vmuptime,platform,containerID,functionName,functionMemory,functionRegion,vmID,linuxVersion,totalMemory,freeMemory,pageFaults,cpuType,cpuModel,cpuUsr,cpuNice,cpuKrn,cpuIdle,cpuIowait,cpuIrq,cpuSoftIrq,vmcpusteal,contextSwitches,frameworkRuntime,runtime,endTime,network_rx_bytes.telemetry1_sb,network_rx_bytes.vtarget_1,network_rx_bytes.vinternal_1,network_rx_bytes.lo
18,0.5,python,1639133762091,8b530c92-6d3c-41d8-bc67-aee0cd1a122b,0,1639131675,AWS Lambda,2021/12/10/[$LATEST]2f0ad9374a5c4e8cb3f3d10ebdbb9a93,root_lambda,1769,us-east-1,,Linux 169.254.237.245 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544960,461703,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6748,0,502,409475,393,0,3,124,54844,145,145,1639133762236,90,0,9830,90655
19,0.5,python,1639133763237,8b530c92-6d3c-41d8-bc67-aee0cd1a122b,0,1639131675,AWS Lambda,2021/12/10/[$LATEST]2f0ad9374a5c4e8cb3f3d10ebdbb9a93,root_lambda,1769,us-east-1,,Linux 169.254.237.245 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544972,465869,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6855,0,508,409594,393,0,3,124,55128,158,158,1639133763395,90,0,9830,90655
20,0.5,python,1639133764396,8b530c92-6d3c-41d8-bc67-aee0cd1a122b,0,1639131675,AWS Lambda,2021/12/10/[$LATEST]2f0ad9374a5c4e8cb3f3d10ebdbb9a93,root_lambda,1769,us-east-1,,Linux 169.254.237.245 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544096,470019,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6962,0,514,409711,393,0,3,125,55417,162,162,1639133764558,90,0,9830,90655
21,0.5,python,1639133765560,8b530c92-6d3c-41d8-bc67-aee0cd1a122b,0,1639131675,AWS Lambda,2021/12/10/[$LATEST]2f0ad9374a5c4e8cb3f3d10ebdbb9a93,root_lambda,1769,us-east-1,,Linux 169.254.237.245 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544788,474182,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7071,0,519,409828,393,0,3,126,55723,156,156,1639133765716,90,0,9830,90655
0,0.5,python,1639133741301,39aa4c4a-66bf-4821-bdad-fc6f691a53ca,0,1639131839,AWS Lambda,2021/12/10/[$LATEST]75c28d7337784208bb76877d561fe657,root_lambda,1769,us-east-1,,Linux 169.254.130.237 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2552764,380697,Intel(R) Xeon(R) Processor @ 2.50GHz,63,4833,0,388,374921,151,0,3,87,48715,173,173,1639133741474,266,0,9818,90600
1,0.5,python,1639133742476,39aa4c4a-66bf-4821-bdad-fc6f691a53ca,0,1639131839,AWS Lambda,2021/12/10/[$LATEST]75c28d7337784208bb76877d561fe657,root_lambda,1769,us-east-1,,Linux 169.254.130.237 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2546156,386725,Intel(R) Xeon(R) Processor @ 2.50GHz,63,4934,0,395,375043,151,0,3,87,49017,144,144,1639133742620,266,0,9818,90600
2,0.5,python,1639133743635,39aa4c4a-66bf-4821-bdad-fc6f691a53ca,0,1639131839,AWS Lambda,2021/12/10/[$LATEST]75c28d7337784208bb76877d561fe657,root_lambda,1769,us-east-1,,Linux 169.254.130.237 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2545396,391108,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5037,0,402,375167,151,0,3,88,49263,165,165,1639133743800,266,0,9818,90600
3,0.5,python,1639133744801,39aa4c4a-66bf-4821-bdad-fc6f691a53ca,0,1639131839,AWS Lambda,2021/12/10/[$LATEST]75c28d7337784208bb76877d561fe657,root_lambda,1769,us-east-1,,Linux 169.254.130.237 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2545284,395312,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5138,0,407,375283,151,0,3,94,49491,139,139,1639133744940,266,0,9818,90600
4,0.5,python,1639133745942,39aa4c4a-66bf-4821-bdad-fc6f691a53ca,0,1639131839,AWS Lambda,2021/12/10/[$LATEST]75c28d7337784208bb76877d561fe657,root_lambda,1769,us-east-1,,Linux 169.254.130.237 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2545408,399525,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5240,0,414,375405,151,0,3,94,49726,158,158,1639133746100,266,0,9818,90600
5,0.5,python,1639133747102,39aa4c4a-66bf-4821-bdad-fc6f691a53ca,0,1639131839,AWS Lambda,2021/12/10/[$LATEST]75c28d7337784208bb76877d561fe657,root_lambda,1769,us-east-1,,Linux 169.254.130.237 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544908,403745,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5341,0,420,375527,151,0,3,95,50036,172,172,1639133747274,266,0,9818,90600
6,0.5,python,1639133748275,39aa4c4a-66bf-4821-bdad-fc6f691a53ca,0,1639131839,AWS Lambda,2021/12/10/[$LATEST]75c28d7337784208bb76877d561fe657,root_lambda,1769,us-east-1,,Linux 169.254.130.237 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544936,407952,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5450,0,426,375647,151,0,3,95,50362,166,166,1639133748441,266,0,9818,90600
7,0.5,python,1639133749455,39aa4c4a-66bf-4821-bdad-fc6f691a53ca,0,1639131839,AWS Lambda,2021/12/10/[$LATEST]75c28d7337784208bb76877d561fe657,root_lambda,1769,us-east-1,,Linux 169.254.130.237 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544776,412177,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5554,0,432,375772,151,0,3,96,50610,161,161,1639133749616,266,0,9818,90600
8,0.5,python,1639133750618,39aa4c4a-66bf-4821-bdad-fc6f691a53ca,0,1639131839,AWS Lambda,2021/12/10/[$LATEST]75c28d7337784208bb76877d561fe657,root_lambda,1769,us-east-1,,Linux 169.254.130.237 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544784,416404,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5661,0,439,375890,151,0,3,97,50927,158,158,1639133750776,266,0,9818,90600
9,0.5,python,1639133751778,39aa4c4a-66bf-4821-bdad-fc6f691a53ca,0,1639131839,AWS Lambda,2021/12/10/[$LATEST]75c28d7337784208bb76877d561fe657,root_lambda,1769,us-east-1,,Linux 169.254.130.237 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544588,420628,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5767,0,445,376007,151,0,3,97,51219,158,158,1639133751936,266,0,9818,90600
10,0.5,python,1639133752938,39aa4c4a-66bf-4821-bdad-fc6f691a53ca,0,1639131839,AWS Lambda,2021/12/10/[$LATEST]75c28d7337784208bb76877d561fe657,root_lambda,1769,us-east-1,,Linux 169.254.130.237 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544912,424810,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5873,0,451,376123,151,0,3,98,51530,142,142,1639133753080,266,0,9818,90600
11,0.5,python,1639133754082,39aa4c4a-66bf-4821-bdad-fc6f691a53ca,0,1639131839,AWS Lambda,2021/12/10/[$LATEST]75c28d7337784208bb76877d561fe657,root_lambda,1769,us-east-1,,Linux 169.254.130.237 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544912,429017,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5979,0,457,376241,151,0,3,98,51826,159,159,1639133754241,266,0,9818,90600
12,0.5,python,1639133755243,39aa4c4a-66bf-4821-bdad-fc6f691a53ca,0,1639131839,AWS Lambda,2021/12/10/[$LATEST]75c28d7337784208bb76877d561fe657,root_lambda,1769,us-east-1,,Linux 169.254.130.237 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2545328,433227,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6083,0,463,376366,151,0,3,98,52092,173,173,1639133755416,266,0,9818,90600
13,0.5,python,1639133756418,39aa4c4a-66bf-4821-bdad-fc6f691a53ca,0,1639131839,AWS Lambda,2021/12/10/[$LATEST]75c28d7337784208bb76877d561fe657,root_lambda,1769,us-east-1,,Linux 169.254.130.237 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544588,437419,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6189,0,469,376482,151,0,3,99,52377,141,142,1639133756560,266,0,9818,90704
14,0.5,python,1639133757561,39aa4c4a-66bf-4821-bdad-fc6f691a53ca,0,1639131839,AWS Lambda,2021/12/10/[$LATEST]75c28d7337784208bb76877d561fe657,root_lambda,1769,us-east-1,,Linux 169.254.130.237 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544844,441642,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6295,0,474,376600,151,0,3,100,52665,159,159,1639133757720,266,0,9818,90704
15,0.5,python,1639133758721,39aa4c4a-66bf-4821-bdad-fc6f691a53ca,0,1639131839,AWS Lambda,2021/12/10/[$LATEST]75c28d7337784208bb76877d561fe657,root_lambda,1769,us-east-1,,Linux 169.254.130.237 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544788,445860,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6402,0,480,376715,151,0,3,102,52936,142,142,1639133758863,266,0,9818,90704
16,0.5,python,1639133759875,39aa4c4a-66bf-4821-bdad-fc6f691a53ca,0,1639131839,AWS Lambda,2021/12/10/[$LATEST]75c28d7337784208bb76877d561fe657,root_lambda,1769,us-east-1,,Linux 169.254.130.237 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544692,450065,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6510,0,486,376832,151,0,3,105,53267,181,182,1639133760057,266,0,9818,90704
17,0.5,python,1639133761058,39aa4c4a-66bf-4821-bdad-fc6f691a53ca,0,1639131839,AWS Lambda,2021/12/10/[$LATEST]75c28d7337784208bb76877d561fe657,root_lambda,1769,us-east-1,,Linux 169.254.130.237 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544588,454328,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6612,0,492,376957,151,0,3,106,53560,160,160,1639133761218,266,0,9818,90704
18,0.5,python,1639133762219,39aa4c4a-66bf-4821-bdad-fc6f691a53ca,0,1639131839,AWS Lambda,2021/12/10/[$LATEST]75c28d7337784208bb76877d561fe657,root_lambda,1769,us-east-1,,Linux 169.254.130.237 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544828,458529,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6718,0,498,377075,151,0,3,106,53865,157,157,1639133762376,266,0,9818,90704
19,0.5,python,1639133763378,39aa4c4a-66bf-4821-bdad-fc6f691a53ca,0,1639131839,AWS Lambda,2021/12/10/[$LATEST]75c28d7337784208bb76877d561fe657,root_lambda,1769,us-east-1,,Linux 169.254.130.237 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544812,462732,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6826,0,504,377192,151,0,3,108,54148,176,176,1639133763554,266,0,9818,90704
20,0.5,python,1639133764555,39aa4c4a-66bf-4821-bdad-fc6f691a53ca,0,1639131839,AWS Lambda,2021/12/10/[$LATEST]75c28d7337784208bb76877d561fe657,root_lambda,1769,us-east-1,,Linux 169.254.130.237 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544780,466951,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6935,0,509,377309,151,0,3,108,54429,160,161,1639133764716,266,0,9818,90704
0,0.5,python,1639133741214,2c0f3877-5998-4910-a889-8c88e22947ad,0,1639131104,AWS Lambda,2021/12/10/[$LATEST]22d24c41108f49c4bd68488a7d00d4e3,root_lambda,1769,us-east-1,,Linux 169.254.73.233 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2554520,382461,Intel(R) Xeon(R) Processor @ 2.50GHz,63,4860,0,369,521862,190,0,2,74,52399,155,156,1639133741370,90,0,9982,91521
1,0.5,python,1639133742371,2c0f3877-5998-4910-a889-8c88e22947ad,0,1639131104,AWS Lambda,2021/12/10/[$LATEST]22d24c41108f49c4bd68488a7d00d4e3,root_lambda,1769,us-east-1,,Linux 169.254.73.233 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2545276,388904,Intel(R) Xeon(R) Processor @ 2.50GHz,63,4962,0,374,521985,190,0,2,75,52658,140,140,1639133742511,90,0,9982,91521
2,0.5,python,1639133743512,2c0f3877-5998-4910-a889-8c88e22947ad,0,1639131104,AWS Lambda,2021/12/10/[$LATEST]22d24c41108f49c4bd68488a7d00d4e3,root_lambda,1769,us-east-1,,Linux 169.254.73.233 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2545224,393054,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5064,0,380,522107,190,0,2,75,52914,160,160,1639133743672,90,0,9982,91521
3,0.5,python,1639133744674,2c0f3877-5998-4910-a889-8c88e22947ad,0,1639131104,AWS Lambda,2021/12/10/[$LATEST]22d24c41108f49c4bd68488a7d00d4e3,root_lambda,1769,us-east-1,,Linux 169.254.73.233 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544400,397391,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5165,0,385,522228,190,0,2,75,53156,138,138,1639133744812,90,0,9982,91521
4,0.5,python,1639133745814,2c0f3877-5998-4910-a889-8c88e22947ad,0,1639131104,AWS Lambda,2021/12/10/[$LATEST]22d24c41108f49c4bd68488a7d00d4e3,root_lambda,1769,us-east-1,,Linux 169.254.73.233 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544496,401535,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5267,0,390,522348,190,0,2,75,53428,139,139,1639133745953,90,0,9982,91521
5,0.5,python,1639133746954,2c0f3877-5998-4910-a889-8c88e22947ad,0,1639131104,AWS Lambda,2021/12/10/[$LATEST]22d24c41108f49c4bd68488a7d00d4e3,root_lambda,1769,us-east-1,,Linux 169.254.73.233 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543896,405714,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5368,0,396,522469,190,0,3,76,53714,136,136,1639133747090,90,0,9982,91521
6,0.5,python,1639133748092,2c0f3877-5998-4910-a889-8c88e22947ad,0,1639131104,AWS Lambda,2021/12/10/[$LATEST]22d24c41108f49c4bd68488a7d00d4e3,root_lambda,1769,us-east-1,,Linux 169.254.73.233 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544600,409860,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5469,0,402,522589,190,0,3,77,53977,147,147,1639133748239,90,0,9982,91521
7,0.5,python,1639133749240,2c0f3877-5998-4910-a889-8c88e22947ad,0,1639131104,AWS Lambda,2021/12/10/[$LATEST]22d24c41108f49c4bd68488a7d00d4e3,root_lambda,1769,us-east-1,,Linux 169.254.73.233 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544392,414022,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5570,0,407,522709,190,0,3,77,54210,137,137,1639133749377,90,0,9982,91521
8,0.5,python,1639133750378,2c0f3877-5998-4910-a889-8c88e22947ad,0,1639131104,AWS Lambda,2021/12/10/[$LATEST]22d24c41108f49c4bd68488a7d00d4e3,root_lambda,1769,us-east-1,,Linux 169.254.73.233 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543640,418171,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5671,0,412,522830,190,0,3,77,54528,150,150,1639133750528,90,0,9982,91521
9,0.5,python,1639133751530,2c0f3877-5998-4910-a889-8c88e22947ad,0,1639131104,AWS Lambda,2021/12/10/[$LATEST]22d24c41108f49c4bd68488a7d00d4e3,root_lambda,1769,us-east-1,,Linux 169.254.73.233 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544348,422337,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5774,0,418,522953,190,0,3,77,54782,145,145,1639133751675,90,0,9982,91521
10,0.5,python,1639133752676,2c0f3877-5998-4910-a889-8c88e22947ad,0,1639131104,AWS Lambda,2021/12/10/[$LATEST]22d24c41108f49c4bd68488a7d00d4e3,root_lambda,1769,us-east-1,,Linux 169.254.73.233 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544224,426502,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5875,0,423,523075,190,0,3,81,55019,138,138,1639133752814,90,0,9982,91521
11,0.5,python,1639133753815,2c0f3877-5998-4910-a889-8c88e22947ad,0,1639131104,AWS Lambda,2021/12/10/[$LATEST]22d24c41108f49c4bd68488a7d00d4e3,root_lambda,1769,us-east-1,,Linux 169.254.73.233 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544328,430641,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5976,0,429,523194,190,0,3,81,55280,141,141,1639133753956,90,0,9982,91521
12,0.5,python,1639133754958,2c0f3877-5998-4910-a889-8c88e22947ad,0,1639131104,AWS Lambda,2021/12/10/[$LATEST]22d24c41108f49c4bd68488a7d00d4e3,root_lambda,1769,us-east-1,,Linux 169.254.73.233 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544152,434778,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6077,0,434,523314,190,0,3,82,55521,135,135,1639133755093,90,0,9982,91521
13,0.5,python,1639133756094,2c0f3877-5998-4910-a889-8c88e22947ad,0,1639131104,AWS Lambda,2021/12/10/[$LATEST]22d24c41108f49c4bd68488a7d00d4e3,root_lambda,1769,us-east-1,,Linux 169.254.73.233 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544356,438928,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6179,0,439,523435,190,0,3,83,55765,136,136,1639133756230,90,0,9982,91521
14,0.5,python,1639133757232,2c0f3877-5998-4910-a889-8c88e22947ad,0,1639131104,AWS Lambda,2021/12/10/[$LATEST]22d24c41108f49c4bd68488a7d00d4e3,root_lambda,1769,us-east-1,,Linux 169.254.73.233 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543976,443091,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6284,0,444,523551,190,0,3,84,56054,142,143,1639133757375,90,0,9982,91625
15,0.5,python,1639133758376,2c0f3877-5998-4910-a889-8c88e22947ad,0,1639131104,AWS Lambda,2021/12/10/[$LATEST]22d24c41108f49c4bd68488a7d00d4e3,root_lambda,1769,us-east-1,,Linux 169.254.73.233 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543884,447239,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6389,0,450,523667,190,0,3,84,56322,137,137,1639133758513,90,0,9982,91625
16,0.5,python,1639133759514,2c0f3877-5998-4910-a889-8c88e22947ad,0,1639131104,AWS Lambda,2021/12/10/[$LATEST]22d24c41108f49c4bd68488a7d00d4e3,root_lambda,1769,us-east-1,,Linux 169.254.73.233 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544028,451381,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6497,0,455,523783,190,0,3,85,56610,141,141,1639133759655,90,0,9982,91625
17,0.5,python,1639133760656,2c0f3877-5998-4910-a889-8c88e22947ad,0,1639131104,AWS Lambda,2021/12/10/[$LATEST]22d24c41108f49c4bd68488a7d00d4e3,root_lambda,1769,us-east-1,,Linux 169.254.73.233 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544224,455524,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6602,0,459,523897,190,0,3,85,56900,121,121,1639133760777,90,0,9982,91625
18,0.5,python,1639133761779,2c0f3877-5998-4910-a889-8c88e22947ad,0,1639131104,AWS Lambda,2021/12/10/[$LATEST]22d24c41108f49c4bd68488a7d00d4e3,root_lambda,1769,us-east-1,,Linux 169.254.73.233 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543980,459667,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6706,0,465,524013,190,0,3,85,57193,132,132,1639133761911,90,0,9982,91625
19,0.5,python,1639133762912,2c0f3877-5998-4910-a889-8c88e22947ad,0,1639131104,AWS Lambda,2021/12/10/[$LATEST]22d24c41108f49c4bd68488a7d00d4e3,root_lambda,1769,us-east-1,,Linux 169.254.73.233 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543152,463825,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6811,0,470,524130,190,0,3,85,57463,140,140,1639133763052,90,0,9982,91625
20,0.5,python,1639133764053,2c0f3877-5998-4910-a889-8c88e22947ad,0,1639131104,AWS Lambda,2021/12/10/[$LATEST]22d24c41108f49c4bd68488a7d00d4e3,root_lambda,1769,us-east-1,,Linux 169.254.73.233 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543876,467977,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6916,0,476,524245,190,0,3,85,57740,140,140,1639133764193,90,0,9982,91625
21,0.5,python,1639133765194,2c0f3877-5998-4910-a889-8c88e22947ad,0,1639131104,AWS Lambda,2021/12/10/[$LATEST]22d24c41108f49c4bd68488a7d00d4e3,root_lambda,1769,us-east-1,,Linux 169.254.73.233 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544020,472117,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7022,0,482,524362,190,0,3,86,58025,137,137,1639133765331,90,0,9982,91625
0,0.5,python,1639133741256,e248091e-743d-4253-95bb-033abcf1857a,0,1639131487,AWS Lambda,2021/12/10/[$LATEST]800d0f2175314966ab0ea53735703186,root_lambda,1769,us-east-1,,Linux 169.254.39.245 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2553200,379832,Intel(R) Xeon(R) Processor @ 2.50GHz,63,4822,0,361,445377,25,0,3,59,50053,162,162,1639133741418,176,0,9732,90489
1,0.5,python,1639133742419,e248091e-743d-4253-95bb-033abcf1857a,0,1639131487,AWS Lambda,2021/12/10/[$LATEST]800d0f2175314966ab0ea53735703186,root_lambda,1769,us-east-1,,Linux 169.254.39.245 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2545300,385715,Intel(R) Xeon(R) Processor @ 2.50GHz,63,4923,0,368,445496,25,0,3,65,50304,144,144,1639133742563,176,0,9732,90489
2,0.5,python,1639133743565,e248091e-743d-4253-95bb-033abcf1857a,0,1639131487,AWS Lambda,2021/12/10/[$LATEST]800d0f2175314966ab0ea53735703186,root_lambda,1769,us-east-1,,Linux 169.254.39.245 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544556,390081,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5023,0,374,445616,25,0,3,66,50593,138,139,1639133743704,176,0,9732,90489
3,0.5,python,1639133744705,e248091e-743d-4253-95bb-033abcf1857a,0,1639131487,AWS Lambda,2021/12/10/[$LATEST]800d0f2175314966ab0ea53735703186,root_lambda,1769,us-east-1,,Linux 169.254.39.245 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2545524,394258,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5126,0,380,445738,25,0,3,66,50842,172,172,1639133744877,176,0,9732,90489
